-0.885,0.128
-0.884,0.148
-0.884,0.148
-0.884,0.128
-0.884,0.172
-0.884,0.16
-0.883,0.14
-0.883,0.16
-0.883,0.164
-0.883,0.176
-0.883,0.14
-0.882,0.16
-0.882,0.136
-0.882,0.16
-0.882,0.148
-0.882,0.16
-0.881,0.172
-0.881,0.188
-0.881,0.192
-0.881,0.192
-0.881,0.192
-0.88,0.2
-0.88,0.184
-0.88,0.188
-0.88,0.204
-0.88,0.188
-0.879,0.196
-0.879,0.224
-0.879,0.216
-0.879,0.248
-0.879,0.216
-0.878,0.212
-0.878,0.236
-0.878,0.224
-0.878,0.204
-0.878,0.224
-0.877,0.204
-0.877,0.204
-0.877,0.188
-0.877,0.156
-0.877,0.168
-0.876,0.16
-0.876,0.144
-0.876,0.132
-0.876,0.108
-0.876,0.14
-0.875,0.14
-0.875,0.124
-0.875,0.156
-0.875,0.16
-0.875,0.168
-0.874,0.188
-0.874,0.196
-0.874,0.188
-0.874,0.192
-0.874,0.2
-0.873,0.18
-0.873,0.184
-0.873,0.16
-0.873,0.12
-0.873,0.132
-0.872,0.104
-0.872,0.088
-0.872,0.1
-0.872,0.084
-0.872,0.072
-0.871,0.052
-0.871,0.036
-0.871,0.02
-0.871,0.008
-0.871,0.016
-0.87,-0.004
-0.87,0.008
-0.87,0.008
-0.87,0
-0.87,-0.036
-0.869,-0.044
-0.869,-0.004
-0.869,-0.016
-0.869,0
-0.869,0.02
-0.868,0.036
-0.868,0.04
-0.868,0.028
-0.868,0.008
-0.868,0.04
-0.867,0.04
-0.867,0.06
-0.867,0.072
-0.867,0.08
-0.867,0.124
-0.866,0.112
-0.866,0.104
-0.866,0.1
-0.866,0.132
-0.866,0.128
-0.865,0.124
-0.865,0.128
-0.865,0.148
-0.865,0.156
-0.865,0.16
-0.864,0.148
-0.864,0.172
-0.864,0.192
-0.864,0.2
-0.864,0.208
-0.863,0.196
-0.863,0.216
-0.863,0.184
-0.863,0.188
-0.863,0.208
-0.862,0.196
-0.862,0.212
-0.862,0.196
-0.862,0.184
-0.862,0.2
-0.861,0.208
-0.861,0.216
-0.861,0.216
-0.861,0.224
-0.861,0.232
-0.86,0.2
-0.86,0.216
-0.86,0.2
-0.86,0.184
-0.86,0.192
-0.859,0.2
-0.859,0.192
-0.859,0.208
-0.859,0.22
-0.859,0.22
-0.858,0.22
-0.858,0.236
-0.858,0.216
-0.858,0.22
-0.858,0.18
-0.857,0.184
-0.857,0.156
-0.857,0.148
-0.857,0.144
-0.857,0.12
-0.856,0.116
-0.856,0.124
-0.856,0.116
-0.856,0.128
-0.856,0.092
-0.855,0.092
-0.855,0.076
-0.855,0.048
-0.855,0.044
-0.855,0.036
-0.854,0.052
-0.854,0.056
-0.854,0.064
-0.854,0.052
-0.854,0.072
-0.853,0.1
-0.853,0.092
-0.853,0.116
-0.853,0.136
-0.853,0.148
-0.852,0.128
-0.852,0.16
-0.852,0.18
-0.852,0.184
-0.852,0.188
-0.851,0.18
-0.851,0.18
-0.851,0.18
-0.851,0.188
-0.851,0.152
-0.85,0.164
-0.85,0.152
-0.85,0.152
-0.85,0.144
-0.85,0.128
-0.849,0.136
-0.849,0.116
-0.849,0.128
-0.849,0.104
-0.849,0.104
-0.848,0.112
-0.848,0.124
-0.848,0.092
-0.848,0.1
-0.848,0.104
-0.847,0.088
-0.847,0.084
-0.847,0.08
-0.847,0.08
-0.847,0.092
-0.846,0.092
-0.846,0.1
-0.846,0.088
-0.846,0.112
-0.846,0.096
-0.845,0.104
-0.845,0.112
-0.845,0.08
-0.845,0.096
-0.845,0.1
-0.844,0.076
-0.844,0.092
-0.844,0.076
-0.844,0.088
-0.844,0.096
-0.843,0.108
-0.843,0.104
-0.843,0.112
-0.843,0.136
-0.843,0.136
-0.842,0.136
-0.842,0.132
-0.842,0.152
-0.842,0.148
-0.842,0.14
-0.841,0.132
-0.841,0.12
-0.841,0.108
-0.841,0.104
-0.841,0.068
-0.84,0.06
-0.84,0.06
-0.84,0.052
-0.84,0.044
-0.84,0.064
-0.839,0.032
-0.839,0.056
-0.839,0.064
-0.839,0.052
-0.839,0.052
-0.838,0.064
-0.838,0.076
-0.838,0.056
-0.838,0.076
-0.838,0.052
-0.837,0.044
-0.837,0.048
-0.837,0.032
-0.837,0.056
-0.837,0.044
-0.836,0.044
-0.836,0.044
-0.836,0.048
-0.836,0.04
-0.836,0.06
-0.835,0.064
-0.835,0.072
-0.835,0.048
-0.835,0.092
-0.835,0.088
-0.834,0.104
-0.834,0.092
-0.834,0.124
-0.834,0.12
-0.834,0.124
-0.833,0.12
-0.833,0.132
-0.833,0.152
-0.833,0.168
-0.833,0.164
-0.832,0.16
-0.832,0.2
-0.832,0.208
-0.832,0.196
-0.832,0.212
-0.831,0.192
-0.831,0.208
-0.831,0.22
-0.831,0.204
-0.831,0.2
-0.83,0.212
-0.83,0.184
-0.83,0.188
-0.83,0.212
-0.83,0.2
-0.829,0.212
-0.829,0.22
-0.829,0.212
-0.829,0.22
-0.829,0.204
-0.828,0.188
-0.828,0.192
-0.828,0.204
-0.828,0.192
-0.828,0.176
-0.827,0.18
-0.827,0.192
-0.827,0.164
-0.827,0.152
-0.827,0.156
-0.826,0.152
-0.826,0.148
-0.826,0.16
-0.826,0.128
-0.826,0.148
-0.825,0.156
-0.825,0.124
-0.825,0.128
-0.825,0.136
-0.825,0.112
-0.824,0.12
-0.824,0.08
-0.824,0.06
-0.824,0.064
-0.824,0.04
-0.823,0.02
-0.823,0.02
-0.823,0.024
-0.823,0.004
-0.823,-0.004
-0.822,-0.016
-0.822,-0.02
-0.822,-0.012
-0.822,-0.04
-0.822,-0.052
-0.821,-0.044
-0.821,-0.048
-0.821,-0.048
-0.821,-0.068
-0.821,-0.072
-0.82,-0.084
-0.82,-0.084
-0.82,-0.068
-0.82,-0.044
-0.82,-0.064
-0.819,-0.048
-0.819,-0.048
-0.819,-0.036
-0.819,-0.032
-0.819,0
-0.818,-0.036
-0.818,0
-0.818,-0.02
-0.818,-0.02
-0.818,-0.004
-0.817,-0.012
-0.817,-0.012
-0.817,-0.02
-0.817,-0.04
-0.817,-0.036
-0.816,-0.044
-0.816,-0.072
-0.816,-0.088
-0.816,-0.084
-0.816,-0.072
-0.815,-0.092
-0.815,-0.1
-0.815,-0.076
-0.815,-0.108
-0.815,-0.116
-0.814,-0.124
-0.814,-0.124
-0.814,-0.132
-0.814,-0.132
-0.814,-0.156
-0.813,-0.172
-0.813,-0.156
-0.813,-0.172
-0.813,-0.18
-0.813,-0.168
-0.812,-0.152
-0.812,-0.156
-0.812,-0.136
-0.812,-0.136
-0.812,-0.156
-0.811,-0.164
-0.811,-0.172
-0.811,-0.204
-0.811,-0.196
-0.811,-0.188
-0.81,-0.188
-0.81,-0.196
-0.81,-0.156
-0.81,-0.184
-0.81,-0.188
-0.809,-0.172
-0.809,-0.168
-0.809,-0.148
-0.809,-0.144
-0.809,-0.148
-0.808,-0.128
-0.808,-0.132
-0.808,-0.132
-0.808,-0.144
-0.808,-0.112
-0.807,-0.096
-0.807,-0.092
-0.807,-0.108
-0.807,-0.092
-0.807,-0.088
-0.806,-0.088
-0.806,-0.076
-0.806,-0.104
-0.806,-0.096
-0.806,-0.076
-0.805,-0.084
-0.805,-0.092
-0.805,-0.104
-0.805,-0.116
-0.805,-0.124
-0.804,-0.128
-0.804,-0.136
-0.804,-0.14
-0.804,-0.132
-0.804,-0.156
-0.803,-0.144
-0.803,-0.112
-0.803,-0.12
-0.803,-0.104
-0.803,-0.108
-0.802,-0.108
-0.802,-0.072
-0.802,-0.076
-0.802,-0.072
-0.802,-0.104
-0.801,-0.104
-0.801,-0.104
-0.801,-0.116
-0.801,-0.116
-0.801,-0.096
-0.8,-0.128
-0.8,-0.136
-0.8,-0.112
-0.8,-0.124
-0.8,-0.14
-0.799,-0.132
-0.799,-0.128
-0.799,-0.136
-0.799,-0.156
-0.799,-0.132
-0.798,-0.132
-0.798,-0.144
-0.798,-0.132
-0.798,-0.132
-0.798,-0.12
-0.797,-0.112
-0.797,-0.116
-0.797,-0.112
-0.797,-0.108
-0.797,-0.1
-0.796,-0.112
-0.796,-0.12
-0.796,-0.1
-0.796,-0.104
-0.796,-0.116
-0.795,-0.132
-0.795,-0.104
-0.795,-0.124
-0.795,-0.128
-0.795,-0.132
-0.794,-0.108
-0.794,-0.12
-0.794,-0.108
-0.794,-0.112
-0.794,-0.116
-0.793,-0.104
-0.793,-0.124
-0.793,-0.136
-0.793,-0.132
-0.793,-0.16
-0.792,-0.14
-0.792,-0.152
-0.792,-0.136
-0.792,-0.136
-0.792,-0.144
-0.791,-0.132
-0.791,-0.132
-0.791,-0.136
-0.791,-0.116
-0.791,-0.128
-0.79,-0.16
-0.79,-0.156
-0.79,-0.144
-0.79,-0.16
-0.79,-0.12
-0.789,-0.112
-0.789,-0.104
-0.789,-0.1
-0.789,-0.104
-0.789,-0.076
-0.788,-0.076
-0.788,-0.064
-0.788,-0.064
-0.788,-0.06
-0.788,-0.052
-0.787,-0.06
-0.787,-0.048
-0.787,-0.06
-0.787,-0.068
-0.787,-0.048
-0.786,-0.064
-0.786,-0.08
-0.786,-0.084
-0.786,-0.088
-0.786,-0.08
-0.785,-0.08
-0.785,-0.084
-0.785,-0.084
-0.785,-0.096
-0.785,-0.1
-0.784,-0.112
-0.784,-0.104
-0.784,-0.088
-0.784,-0.108
-0.784,-0.096
-0.783,-0.088
-0.783,-0.088
-0.783,-0.072
-0.783,-0.068
-0.783,-0.096
-0.782,-0.104
-0.782,-0.072
-0.782,-0.076
-0.782,-0.064
-0.782,-0.044
-0.781,-0.056
-0.781,-0.036
-0.781,-0.036
-0.781,-0.036
-0.781,-0.06
-0.78,-0.052
-0.78,-0.048
-0.78,-0.064
-0.78,-0.072
-0.78,-0.06
-0.779,-0.076
-0.779,-0.092
-0.779,-0.104
-0.779,-0.144
-0.779,-0.14
-0.778,-0.132
-0.778,-0.164
-0.778,-0.164
-0.778,-0.156
-0.778,-0.156
-0.777,-0.152
-0.777,-0.148
-0.777,-0.14
-0.777,-0.152
-0.777,-0.124
-0.776,-0.108
-0.776,-0.112
-0.776,-0.076
-0.776,-0.076
-0.776,-0.064
-0.775,-0.056
-0.775,-0.072
-0.775,-0.084
-0.775,-0.088
-0.775,-0.084
-0.774,-0.092
-0.774,-0.084
-0.774,-0.108
-0.774,-0.108
-0.774,-0.132
-0.773,-0.12
-0.773,-0.132
-0.773,-0.128
-0.773,-0.1
-0.773,-0.116
-0.772,-0.124
-0.772,-0.124
-0.772,-0.104
-0.772,-0.12
-0.772,-0.112
-0.771,-0.12
-0.771,-0.12
-0.771,-0.108
-0.771,-0.12
-0.771,-0.116
-0.77,-0.108
-0.77,-0.136
-0.77,-0.12
-0.77,-0.1
-0.77,-0.128
-0.769,-0.112
-0.769,-0.12
-0.769,-0.144
-0.769,-0.16
-0.769,-0.148
-0.768,-0.14
-0.768,-0.18
-0.768,-0.164
-0.768,-0.184
-0.768,-0.2
-0.767,-0.212
-0.767,-0.192
-0.767,-0.212
-0.767,-0.2
-0.767,-0.196
-0.766,-0.184
-0.766,-0.184
-0.766,-0.176
-0.766,-0.184
-0.766,-0.188
-0.765,-0.184
-0.765,-0.168
-0.765,-0.168
-0.765,-0.184
-0.765,-0.176
-0.764,-0.188
-0.764,-0.188
-0.764,-0.184
-0.764,-0.18
-0.764,-0.188
-0.763,-0.172
-0.763,-0.176
-0.763,-0.148
-0.763,-0.16
-0.763,-0.156
-0.762,-0.148
-0.762,-0.132
-0.762,-0.12
-0.762,-0.132
-0.762,-0.116
-0.761,-0.132
-0.761,-0.128
-0.761,-0.108
-0.761,-0.128
-0.761,-0.108
-0.76,-0.128
-0.76,-0.144
-0.76,-0.14
-0.76,-0.136
-0.76,-0.14
-0.759,-0.132
-0.759,-0.124
-0.759,-0.12
-0.759,-0.12
-0.759,-0.116
-0.758,-0.092
-0.758,-0.072
-0.758,-0.064
-0.758,-0.06
-0.758,-0.032
-0.757,-0.012
-0.757,-0.004
-0.757,-0.012
-0.757,-0.016
-0.757,0
-0.756,-0.012
-0.756,-0.02
-0.756,-0.02
-0.756,-0.036
-0.756,-0.032
-0.755,-0.032
-0.755,-0.068
-0.755,-0.068
-0.755,-0.072
-0.755,-0.08
-0.754,-0.076
-0.754,-0.088
-0.754,-0.108
-0.754,-0.104
-0.754,-0.128
-0.753,-0.14
-0.753,-0.124
-0.753,-0.128
-0.753,-0.14
-0.753,-0.128
-0.752,-0.136
-0.752,-0.148
-0.752,-0.16
-0.752,-0.136
-0.752,-0.164
-0.751,-0.152
-0.751,-0.156
-0.751,-0.144
-0.751,-0.148
-0.751,-0.16
-0.75,-0.168
-0.75,-0.18
-0.75,-0.172
-0.75,-0.164
-0.75,-0.18
-0.749,-0.172
-0.749,-0.16
-0.749,-0.172
-0.749,-0.16
-0.749,-0.156
-0.748,-0.164
-0.748,-0.164
-0.748,-0.14
-0.748,-0.164
-0.748,-0.132
-0.747,-0.14
-0.747,-0.144
-0.747,-0.128
-0.747,-0.136
-0.747,-0.124
-0.746,-0.116
-0.746,-0.112
-0.746,-0.12
-0.746,-0.092
-0.746,-0.08
-0.745,-0.104
-0.745,-0.08
-0.745,-0.052
-0.745,-0.084
-0.745,-0.06
-0.744,-0.052
-0.744,-0.044
-0.744,-0.048
-0.744,-0.032
-0.744,-0.048
-0.743,-0.028
-0.743,-0.036
-0.743,-0.008
-0.743,-0.012
-0.743,0
-0.742,0.004
-0.742,-0.008
-0.742,0.008
-0.742,0.036
-0.742,0.02
-0.741,0.016
-0.741,0.02
-0.741,0.024
-0.741,0.02
-0.741,0.024
-0.74,0.008
-0.74,0.008
-0.74,0.024
-0.74,0.016
-0.74,0.004
-0.739,-0.004
-0.739,-0.016
-0.739,-0.024
-0.739,-0.016
-0.739,-0.036
-0.738,-0.012
-0.738,-0.012
-0.738,-0.008
-0.738,-0.02
-0.738,0.012
-0.737,0.004
-0.737,-0.012
-0.737,-0.008
-0.737,-0.04
-0.737,-0.032
-0.736,-0.04
-0.736,-0.064
-0.736,-0.056
-0.736,-0.1
-0.736,-0.068
-0.735,-0.116
-0.735,-0.108
-0.735,-0.1
-0.735,-0.12
-0.735,-0.124
-0.734,-0.124
-0.734,-0.144
-0.734,-0.148
-0.734,-0.16
-0.734,-0.18
-0.733,-0.188
-0.733,-0.196
-0.733,-0.208
-0.733,-0.204
-0.733,-0.2
-0.732,-0.204
-0.732,-0.192
-0.732,-0.18
-0.732,-0.176
-0.732,-0.168
-0.731,-0.16
-0.731,-0.12
-0.731,-0.12
-0.731,-0.104
-0.731,-0.096
-0.73,-0.092
-0.73,-0.076
-0.73,-0.084
-0.73,-0.08
-0.73,-0.084
-0.729,-0.068
-0.729,-0.072
-0.729,-0.064
-0.729,-0.044
-0.729,-0.04
-0.728,-0.016
-0.728,-0.012
-0.728,-0.012
-0.728,0.012
-0.728,0.028
-0.727,0.06
-0.727,0.032
-0.727,0.084
-0.727,0.04
-0.727,0.04
-0.726,0.052
-0.726,0.028
-0.726,0.024
-0.726,0.012
-0.726,-0.016
-0.725,-0.004
-0.725,-0.004
-0.725,-0.04
-0.725,-0.028
-0.725,-0.048
-0.724,-0.06
-0.724,-0.08
-0.724,-0.092
-0.724,-0.096
-0.724,-0.092
-0.723,-0.112
-0.723,-0.128
-0.723,-0.132
-0.723,-0.1
-0.723,-0.096
-0.722,-0.096
-0.722,-0.104
-0.722,-0.08
-0.722,-0.088
-0.722,-0.084
-0.721,-0.076
-0.721,-0.068
-0.721,-0.08
-0.721,-0.064
-0.721,-0.056
-0.72,-0.056
-0.72,-0.032
-0.72,-0.036
-0.72,-0.024
-0.72,-0.02
-0.719,-0.008
-0.719,-0.008
-0.719,-0.012
-0.719,-0.008
-0.719,-0.024
-0.718,-0.024
-0.718,-0.02
-0.718,-0.04
-0.718,-0.028
-0.718,-0.056
-0.717,-0.052
-0.717,-0.064
-0.717,-0.064
-0.717,-0.06
-0.717,-0.048
-0.716,-0.032
-0.716,-0.016
-0.716,-0.004
-0.716,0.016
-0.716,0.028
-0.715,0.056
-0.715,0.072
-0.715,0.092
-0.715,0.104
-0.715,0.1
-0.714,0.092
-0.714,0.092
-0.714,0.076
-0.714,0.06
-0.714,0.056
-0.713,0.044
-0.713,-0.004
-0.713,0.016
-0.713,0.012
-0.713,0.004
-0.712,0.004
-0.712,0.012
-0.712,0.024
-0.712,0.004
-0.712,0.008
-0.711,0.008
-0.711,-0.004
-0.711,0.02
-0.711,-0.024
-0.711,-0.028
-0.71,-0.016
-0.71,-0.016
-0.71,-0.052
-0.71,-0.072
-0.71,-0.068
-0.709,-0.092
-0.709,-0.088
-0.709,-0.068
-0.709,-0.088
-0.709,-0.096
-0.708,-0.06
-0.708,-0.088
-0.708,-0.08
-0.708,-0.088
-0.708,-0.104
-0.707,-0.092
-0.707,-0.08
-0.707,-0.092
-0.707,-0.1
-0.707,-0.112
-0.706,-0.096
-0.706,-0.08
-0.706,-0.12
-0.706,-0.104
-0.706,-0.104
-0.705,-0.088
-0.705,-0.108
-0.705,-0.092
-0.705,-0.088
-0.705,-0.092
-0.704,-0.104
-0.704,-0.1
